timestamp,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw
1630622882.40000010,41028582,0.0,0.09,0.0,0.07,352.89,352.9,0.0,0.0
1630622882.49995995,41128542,0.0,0.09,0.0,0.08,352.89,352.9,0.0,0.0
1630622882.59992003,41228502,0.0,0.09,0.0,0.08,352.89,352.9,0.0,0.0
1630622882.69987988,41328462,0.0,0.1,0.0,0.08,352.89,352.9,0.0,0.0
1630622882.79983997,41428422,0.0,0.1,0.0,0.08,352.89,352.9,0.0,0.0
1630622882.89980006,41528382,0.0,0.1,0.0,0.08,352.89,352.9,0.0,0.0
1630622882.99975991,41628342,0.0,0.1,0.0,0.08,352.89,352.9,0.0,0.0
1630622883.09972000,41728302,0.0,0.1,0.0,0.08,352.88,352.89,0.0,0.0
1630622883.19968009,41828262,0.0,0.1,0.0,0.08,352.88,352.89,0.0,0.0
1630622883.29963994,41928222,0.0,0.1,0.0,0.08,352.88,352.89,0.0,0.0
1630622883.39960003,42028182,0.0,0.1,0.0,0.08,352.88,352.89,0.0,0.0
1630622883.50039291,42128975,0.0,0.1,0.0,0.08,352.88,352.89,0.0,0.0
1630622883.60035300,42228935,0.0,0.1,0.0,0.08,352.88,352.89,0.0,0.0
1630622883.70031309,42328895,0.0,0.1,0.0,0.09,352.88,352.89,0.0,0.0
1630622883.80027294,42428855,0.0,0.1,0.0,0.09,352.88,352.89,0.0,0.0
1630622883.90023303,42528815,0.0,0.1,0.0,0.09,352.88,352.89,0.0,0.0
1630622884.00019288,42628775,0.0,0.1,0.0,0.08,352.88,352.89,0.0,0.0
1630622884.10015297,42728735,0.0,0.1,0.0,0.09,352.88,352.89,0.0,0.0
1630622884.20011306,42828695,0.0,0.1,0.0,0.08,352.88,352.89,0.0,0.0
1630622884.30007291,42928655,0.0,0.1,0.0,0.08,352.88,352.89,0.0,0.0
1630622884.40003300,43028615,0.0,0.1,0.0,0.08,352.87,352.88,0.0,0.0
1630622884.49999309,43128575,0.0,0.1,0.0,0.08,352.87,352.88,0.0,0.0
1630622884.59995294,43228535,0.0,0.1,0.0,0.08,352.87,352.88,0.0,0.0
1630622884.69991302,43328495,-0.09,0.1,-0.08,0.08,352.87,352.88,0.0,0.0
1630622884.79987311,43428455,-0.07,0.1,-0.07,0.08,352.87,352.88,0.0,0.0
1630622884.89983296,43528415,-0.11,0.1,-0.11,0.08,352.87,352.88,0.0,0.0
1630622884.99979305,43628375,-0.18,0.1,-0.18,0.08,352.87,352.88,0.0,0.0
1630622885.09975290,43728335,-0.24,0.1,-0.24,0.08,352.87,352.88,0.0,0.0
1630622885.19971299,43828295,-0.28,0.1,-0.29,0.08,352.87,352.88,0.0,0.0
1630622885.29967308,43928255,-0.31,0.1,-0.31,0.08,352.87,352.88,0.0,0.0
1630622885.39963293,44028215,-0.34,0.1,-0.33,0.08,352.87,352.88,0.0,0.0
1630622885.49959302,44128175,-0.37,0.1,-0.33,0.08,352.87,352.88,0.0,0.0
1630622885.60038590,44228968,-0.39,0.1,-0.35,0.08,352.87,352.88,0.0,0.0
1630622885.70034599,44328928,-0.4,0.09,-0.37,0.08,352.87,352.88,0.0,0.0
1630622885.80030608,44428888,-0.42,0.09,-0.4,0.07,352.87,352.88,0.0,0.0
1630622885.90026593,44528848,-0.43,0.09,-0.4,0.07,352.87,352.88,0.0,0.0
1630622886.00022602,44628808,-0.47,0.09,-0.4,0.07,352.87,352.88,0.0,0.0
1630622886.10018611,44728768,-0.5,0.09,-0.43,0.07,352.87,352.88,0.0,0.0
1630622886.20014596,44828728,-0.52,0.09,-0.47,0.07,352.87,352.88,0.0,0.0
1630622886.30010605,44928688,-0.53,-0.04,-0.49,-0.05,352.87,352.88,0.0,0.0
1630622886.40006590,45028648,-0.51,-0.38,-0.49,-0.37,352.87,352.88,0.0,0.0
1630622886.50002599,45128608,-0.43,-0.67,-0.47,-0.66,352.87,352.88,0.0,0.0
1630622886.59998608,45228568,-0.29,-0.78,-0.34,-0.79,352.87,352.88,0.0,0.0
1630622886.69994593,45328528,-0.06,-0.71,-0.11,-0.72,352.87,352.88,0.0,0.0
1630622886.79990602,45428488,0.2,-0.46,0.14,-0.47,352.87,352.88,0.0,0.0
1630622886.89986610,45528448,0.4,-0.16,0.38,-0.16,352.87,352.88,0.0,0.0
1630622886.99982595,45628408,0.54,0.09,0.53,0.12,352.87,352.88,0.0,0.0
1630622887.09978604,45728368,0.58,0.26,0.56,0.3,352.87,352.88,0.0,0.0
1630622887.19974589,45828328,0.56,0.32,0.52,0.34,352.87,352.88,0.0,0.0
1630622887.29970598,45928288,0.51,0.3,0.43,0.29,352.87,352.88,0.0,0.0
1630622887.39966607,46028248,0.45,0.25,0.35,0.18,352.87,352.88,0.0,0.0
1630622887.49962592,46128208,0.45,0.2,0.34,0.1,352.87,352.88,0.0,0.0
1630622887.59958601,46228168,0.46,0.2,0.38,0.1,352.87,352.88,0.0,0.0
