timestamp,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw
1629645561.90004015,50528947,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629645562.00000000,50628907,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629645562.09996009,50728867,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629645562.19991994,50828827,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629645562.29988003,50928787,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629645562.39984012,51028747,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629645562.49979997,51128707,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629645562.59976006,51228667,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629645562.69972014,51328627,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629645562.79967999,51428587,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629645562.89964008,51528547,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629645562.99959993,51628507,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629645563.09956002,51728467,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629645563.19952011,51828427,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629645563.29947996,51928387,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629645563.39944005,52028347,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629645563.49940014,52128307,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629645563.59935999,52228267,0.0,0.09,0.0,0.07,352.89,352.9,0.0,0.0
1629645563.69932008,52328227,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629645563.79927993,52428187,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629645563.90007305,52528980,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629645564.00003314,52628940,0.0,0.09,0.0,0.07,352.89,352.9,0.0,0.0
1629645564.09999299,52728900,0.0,0.09,0.0,0.07,352.89,352.9,0.0,0.0
1629645564.19995308,52828860,0.0,0.09,0.0,0.07,352.89,352.9,0.0,0.0
1629645564.29991293,52928820,0.0,0.09,0.0,0.07,352.89,352.9,0.0,0.0
1629645564.39987302,53028780,0.0,0.09,0.0,0.07,352.89,352.9,0.0,0.0
1629645564.49983311,53128740,0.0,0.09,0.0,0.07,352.89,352.9,0.0,0.0
1629645564.59979296,53228700,0.0,0.09,0.0,0.07,352.9,352.91,0.0,0.0
1629645564.69975305,53328660,0.0,0.09,0.0,0.07,352.9,352.91,0.0,0.0
1629645564.79971313,53428620,0.0,0.09,0.0,0.07,352.9,352.91,0.0,0.0
1629645564.89967299,53528580,0.0,0.09,0.0,0.07,352.9,352.91,0.0,0.0
1629645564.99963307,53628540,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1629645565.09959292,53728500,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1629645565.19955301,53828460,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1629645565.29951310,53928420,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1629645565.39947295,54028380,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1629645565.49943304,54128340,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1629645565.59939313,54228300,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1629645565.69935298,54328260,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1629645565.79931307,54428220,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1629645565.89927292,54528180,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1629645566.00006604,54628973,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1629645566.10002613,54728933,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1629645566.19998598,54828893,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1629645566.29994607,54928853,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1629645566.39990592,55028813,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1629645566.49986601,55128773,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1629645566.59982610,55228733,0.0,0.09,0.0,0.08,352.91,352.92,0.0,0.0
1629645566.69978595,55328693,0.0,0.09,0.0,0.08,352.91,352.92,0.0,0.0
1629645566.79974604,55428653,0.0,0.09,0.0,0.08,352.91,352.92,0.0,0.0
1629645566.89970613,55528613,0.0,0.09,0.0,0.08,352.91,352.92,0.0,0.0
1629645566.99966598,55628573,0.0,0.09,0.0,0.08,352.91,352.92,0.0,0.0
