timestamp,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw
1630605938.00000000,96828753,0.0,0.17,0.0,0.16,353.12,353.13,0.0,0.0
1630605938.09996009,96928713,0.0,0.17,0.0,0.16,353.12,353.13,0.0,0.0
1630605938.19991994,97028673,0.0,0.17,0.0,0.16,353.12,353.13,0.0,0.0
1630605938.29988003,97128633,0.0,0.17,0.0,0.16,353.12,353.13,0.0,0.0
1630605938.39984012,97228593,0.0,0.17,0.0,0.16,353.12,353.13,0.0,0.0
1630605938.49979997,97328553,0.0,0.17,0.0,0.16,353.12,353.13,0.0,0.0
1630605938.59976006,97428513,0.0,0.17,0.0,0.16,353.12,353.13,0.0,0.0
1630605938.69971991,97528473,0.0,0.17,0.0,0.16,353.12,353.13,0.0,0.0
1630605938.79967999,97628433,0.0,0.17,0.0,0.16,353.12,353.13,0.0,0.0
1630605938.89964008,97728393,0.0,0.17,0.0,0.16,353.12,353.13,0.0,0.0
1630605938.99959993,97828353,0.0,0.17,0.0,0.16,353.13,353.14,0.0,0.0
1630605939.09956002,97928313,0.0,0.17,0.0,0.16,353.13,353.14,0.0,0.0
1630605939.19952011,98028273,0.0,0.17,0.0,0.16,353.13,353.14,0.0,0.0
1630605939.29947996,98128233,0.0,0.17,0.0,0.16,353.13,353.14,0.0,0.0
1630605939.39944005,98228193,0.0,0.17,0.0,0.16,353.13,353.14,0.0,0.0
1630605939.50023293,98328986,0.0,0.17,0.0,0.16,353.13,353.14,0.0,0.0
1630605939.60019302,98428946,0.0,0.17,0.0,0.16,353.13,353.14,0.0,0.0
1630605939.70015311,98528906,0.0,0.17,0.0,0.16,353.13,353.14,0.0,0.0
1630605939.80011296,98628866,0.0,0.18,0.0,0.16,353.13,353.14,0.0,0.0
1630605939.90007305,98728826,0.0,0.18,0.0,0.16,353.13,353.14,0.0,0.0
1630605940.00003290,98828786,0.0,0.18,0.0,0.16,353.13,353.14,0.0,0.0
1630605940.09999299,98928746,0.0,0.18,0.0,0.16,353.13,353.14,0.0,0.0
1630605940.19995308,99028706,0.0,0.18,0.0,0.16,353.13,353.14,0.0,0.0
1630605940.29991293,99128666,0.0,0.18,0.0,0.16,353.14,353.15,0.0,0.0
1630605940.39987302,99228626,0.0,0.18,0.0,0.16,353.14,353.15,0.0,0.0
1630605940.49983311,99328586,0.0,0.18,0.0,0.16,353.14,353.15,0.0,0.0
1630605940.59979296,99428546,0.0,0.18,0.0,0.16,353.14,353.15,0.0,0.0
1630605940.69975305,99528506,0.0,0.18,0.0,0.16,353.14,353.15,0.0,0.0
1630605940.79971290,99628466,0.0,0.18,0.0,0.16,353.14,353.15,0.0,0.0
1630605940.89967299,99728426,0.0,0.18,0.0,0.16,353.14,353.15,0.0,0.0
1630605940.99963307,99828386,0.0,0.18,0.0,0.16,353.14,353.15,0.0,0.0
1630605941.09959292,99928346,0.0,0.18,0.0,0.16,353.14,353.15,0.0,0.0
1630605941.19955301,100028306,0.0,0.18,0.0,0.16,353.14,353.15,0.0,0.0
1630605941.29951310,100128266,0.0,0.18,0.0,0.16,353.14,353.15,0.0,0.0
1630605941.39947295,100228226,0.0,0.18,0.0,0.16,353.14,353.15,0.0,0.0
1630605941.49943304,100328186,0.0,0.18,0.0,0.16,353.14,353.15,0.0,0.0
1630605941.60022593,100428979,0.0,0.18,0.0,0.16,353.15,353.16,0.0,0.0
1630605941.70018601,100528939,0.0,0.18,0.0,0.16,353.15,353.16,0.0,0.0
1630605941.80014610,100628899,0.0,0.18,0.0,0.16,353.15,353.16,0.0,0.0
1630605941.90010595,100728859,0.0,0.18,0.0,0.16,353.15,353.16,0.0,0.0
1630605942.00006604,100828819,-0.15,0.18,-0.15,0.16,353.15,353.16,0.0,0.0
1630605942.10002589,100928779,-0.3,0.18,-0.3,0.16,353.15,353.16,0.0,0.0
1630605942.19998598,101028739,-0.39,0.18,-0.39,0.16,353.15,353.16,0.0,0.0
1630605942.29994607,101128699,-0.46,0.18,-0.45,0.16,353.15,353.16,0.0,0.0
1630605942.39990592,101228659,-0.5,0.18,-0.49,0.16,353.15,353.16,0.0,0.0
1630605942.49986601,101328619,-0.53,0.18,-0.53,0.16,353.15,353.16,0.0,0.0
1630605942.59982610,101428579,-0.57,0.18,-0.57,0.16,353.15,353.16,0.0,0.0
1630605942.69978595,101528539,-0.62,0.18,-0.6,0.16,353.15,353.16,0.0,0.0
1630605942.79974604,101628499,-0.66,0.18,-0.63,0.17,353.15,353.16,0.0,0.0
1630605942.89970589,101728459,-0.68,0.18,-0.65,0.17,353.15,353.17,0.0,0.0
1630605942.99966598,101828419,-0.7,0.18,-0.67,0.17,353.15,353.17,0.0,0.0
