timestamp,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw
1629639643.90003991,49128674,0.0,0.08,0.0,0.07,352.88,352.89,0.0,0.0
1629639644.00000000,49228634,0.0,0.08,0.0,0.07,352.88,352.89,0.0,0.0
1629639644.09995985,49328594,0.0,0.08,0.0,0.07,352.88,352.89,0.0,0.0
1629639644.19991994,49428554,0.0,0.08,0.0,0.07,352.88,352.89,0.0,0.0
1629639644.29987979,49528514,0.0,0.08,0.0,0.07,352.88,352.89,0.0,0.0
1629639644.39983988,49628474,0.0,0.08,0.0,0.07,352.88,352.89,0.0,0.0
1629639644.49979997,49728434,0.0,0.08,0.0,0.07,352.88,352.89,0.0,0.0
1629639644.59975982,49828394,0.0,0.08,0.0,0.07,352.88,352.89,0.0,0.0
1629639644.69971991,49928354,0.0,0.08,0.0,0.07,352.88,352.89,0.0,0.0
1629639644.79967999,50028314,0.0,0.08,0.0,0.07,352.88,352.89,0.0,0.0
1629639644.89963984,50128274,0.0,0.08,0.0,0.07,352.88,352.89,0.0,0.0
1629639644.99959993,50228234,0.0,0.08,0.0,0.07,352.88,352.89,0.0,0.0
1629639645.09955978,50328194,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629639645.19951987,50428154,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629639645.30031300,50528947,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629639645.40027285,50628907,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629639645.50023293,50728867,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629639645.60019279,50828827,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629639645.70015287,50928787,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629639645.80011296,51028747,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629639645.90007281,51128707,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629639646.00003290,51228667,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629639646.09999299,51328627,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629639646.19995284,51428587,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629639646.29991293,51528547,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629639646.39987278,51628507,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629639646.49983287,51728467,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629639646.59979296,51828427,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1629639646.69975281,51928387,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
