timestamp,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw
1630611862.20000005,52628940,0.0,0.09,0.0,0.07,352.89,352.9,0.0,0.0
1630611862.29995990,52728900,0.0,0.09,0.0,0.07,352.89,352.9,0.0,0.0
1630611862.39991999,52828860,0.0,0.09,0.0,0.07,352.89,352.9,0.0,0.0
1630611862.49987984,52928820,0.0,0.09,0.0,0.07,352.89,352.9,0.0,0.0
1630611862.59983993,53028780,0.0,0.09,0.0,0.07,352.89,352.9,0.0,0.0
1630611862.69980001,53128740,0.0,0.09,0.0,0.07,352.89,352.9,0.0,0.0
1630611862.79975986,53228700,0.0,0.09,0.0,0.07,352.9,352.91,0.0,0.0
1630611862.89971995,53328660,0.0,0.09,0.0,0.07,352.9,352.91,0.0,0.0
1630611862.99968004,53428620,0.0,0.09,0.0,0.07,352.9,352.91,0.0,0.0
1630611863.09963989,53528580,0.0,0.09,0.0,0.07,352.9,352.91,0.0,0.0
1630611863.19959998,53628540,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630611863.29955983,53728500,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630611863.39951992,53828460,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630611863.49948001,53928420,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630611863.59943986,54028380,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630611863.69939995,54128340,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630611863.79936004,54228300,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630611863.89931989,54328260,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630611863.99927998,54428220,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630611864.09923983,54528180,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630611864.20003295,54628973,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630611864.29999304,54728933,0.0,0.09,0.0,0.08,352.9,352.91,0.0,0.0
1630611864.39995289,54828893,-0.01,0.09,-0.02,0.08,352.9,352.91,0.0,0.0
1630611864.49991298,54928853,-0.11,0.09,-0.12,0.08,352.9,352.91,0.0,0.0
1630611864.59987283,55028813,-0.17,0.09,-0.18,0.08,352.9,352.91,0.0,0.0
1630611864.69983292,55128773,-0.2,0.09,-0.22,0.08,352.9,352.91,0.0,0.0
1630611864.79979300,55228733,-0.23,0.09,-0.25,0.08,352.9,352.92,0.0,0.0
1630611864.89975286,55328693,-0.25,0.09,-0.26,0.08,352.9,352.92,0.0,0.0
1630611864.99971294,55428653,-0.26,0.09,-0.28,0.08,352.9,352.92,0.0,0.0
1630611865.09967303,55528613,-0.28,0.09,-0.31,0.08,352.9,352.92,0.0,0.0
1630611865.19963288,55628573,-0.3,0.09,-0.33,0.08,352.9,352.92,0.0,0.0
1630611865.29959297,55728533,-0.33,0.09,-0.35,0.08,352.9,352.92,0.0,0.0
1630611865.39955306,55828493,-0.35,0.09,-0.35,0.08,352.9,352.92,0.0,0.0
