timestamp,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw
1630881173.30004001,40328862,0.0,0.08,0.0,0.06,352.89,352.9,0.0,0.0
1630881173.40000010,40428822,0.0,0.08,0.0,0.06,352.89,352.9,0.0,0.0
1630881173.49995995,40528782,0.0,0.08,0.0,0.07,352.89,352.9,0.0,0.0
1630881173.59992003,40628742,0.0,0.09,0.0,0.07,352.89,352.9,0.0,0.0
1630881173.69988012,40728702,0.0,0.09,0.0,0.07,352.89,352.9,0.0,0.0
1630881173.79983997,40828662,0.0,0.09,0.0,0.07,352.89,352.9,0.0,0.0
1630881173.89980006,40928622,0.0,0.09,0.0,0.07,352.89,352.9,0.0,0.0
1630881173.99976015,41028582,0.0,0.09,0.0,0.07,352.89,352.9,0.0,0.0
1630881174.09972000,41128542,0.0,0.09,0.0,0.08,352.89,352.9,0.0,0.0
1630881174.19968009,41228502,0.0,0.09,0.0,0.08,352.89,352.9,0.0,0.0
1630881174.29963994,41328462,0.0,0.1,0.0,0.08,352.89,352.9,0.0,0.0
1630881174.39960003,41428422,0.0,0.1,0.0,0.08,352.89,352.9,0.0,0.0
1630881174.49956012,41528382,0.0,0.1,0.0,0.08,352.89,352.9,0.0,0.0
1630881174.59951997,41628342,0.0,0.1,0.0,0.08,352.89,352.9,0.0,0.0
1630881174.69948006,41728302,0.0,0.1,0.0,0.08,352.88,352.89,0.0,0.0
1630881174.79944015,41828262,0.0,0.1,0.0,0.08,352.88,352.89,0.0,0.0
1630881174.89940000,41928222,0.0,0.1,0.0,0.08,352.88,352.89,0.0,0.0
1630881174.99936008,42028182,0.0,0.1,0.0,0.08,352.88,352.89,0.0,0.0
1630881175.10015297,42128975,0.0,0.1,0.0,0.08,352.88,352.89,0.0,0.0
1630881175.20011306,42228935,0.0,0.1,0.0,0.08,352.88,352.89,0.0,0.0
1630881175.30007315,42328895,0.0,0.1,0.0,0.09,352.88,352.89,0.0,0.0
1630881175.40003300,42428855,0.0,0.1,0.0,0.09,352.88,352.89,0.0,0.0
1630881175.49999309,42528815,0.0,0.1,0.0,0.09,352.88,352.89,0.0,0.0
1630881175.59995294,42628775,0.0,0.1,0.0,0.08,352.88,352.89,0.0,0.0
1630881175.69991302,42728735,0.0,0.1,0.0,0.09,352.88,352.89,0.0,0.0
1630881175.79987311,42828695,0.0,0.1,0.0,0.08,352.88,352.89,0.0,0.0
1630881175.89983296,42928655,0.0,0.1,0.0,0.08,352.88,352.89,0.0,0.0
1630881175.99979305,43028615,0.0,0.1,0.0,0.08,352.87,352.88,0.0,0.0
1630881176.09975314,43128575,0.0,0.1,0.0,0.08,352.87,352.88,0.0,0.0
1630881176.19971299,43228535,0.0,0.1,0.0,0.08,352.87,352.88,0.0,0.0
1630881176.29967308,43328495,-0.08,0.1,-0.08,0.08,352.87,352.88,0.0,0.0
1630881176.39963317,43428455,-0.07,0.1,-0.07,0.08,352.87,352.88,0.0,0.0
1630881176.49959302,43528415,-0.1,0.1,-0.1,0.08,352.87,352.88,0.0,0.0
1630881176.59955311,43628375,-0.17,0.1,-0.17,0.08,352.87,352.88,0.0,0.0
1630881176.69951296,43728335,-0.23,0.1,-0.23,0.08,352.87,352.88,0.0,0.0
1630881176.79947305,43828295,-0.27,0.1,-0.28,0.08,352.87,352.88,0.0,0.0
1630881176.89943314,43928255,-0.3,0.1,-0.31,0.08,352.87,352.88,0.0,0.0
1630881176.99939299,44028215,-0.33,0.1,-0.32,0.08,352.87,352.88,0.0,0.0
1630881177.09935308,44128175,-0.36,0.1,-0.32,0.08,352.87,352.88,0.0,0.0
1630881177.20014596,44228968,-0.38,0.1,-0.34,0.08,352.87,352.88,0.0,0.0
1630881177.30010605,44328928,-0.39,0.09,-0.36,0.08,352.87,352.88,0.0,0.0
1630881177.40006614,44428888,-0.41,0.09,-0.39,0.07,352.87,352.88,0.0,0.0
1630881177.50002599,44528848,-0.42,0.09,-0.39,0.07,352.87,352.88,0.0,0.0
1630881177.59998608,44628808,-0.46,0.09,-0.39,0.07,352.87,352.88,0.0,0.0
1630881177.69994617,44728768,-0.49,0.09,-0.42,0.07,352.87,352.88,0.0,0.0
1630881177.79990602,44828728,-0.51,0.09,-0.46,0.07,352.87,352.88,0.0,0.0
1630881177.89986610,44928688,-0.52,-0.04,-0.48,-0.05,352.87,352.88,0.0,0.0
1630881177.99982595,45028648,-0.5,-0.37,-0.49,-0.36,352.87,352.88,0.0,0.0
1630881178.09978604,45128608,-0.42,-0.65,-0.46,-0.65,352.87,352.88,0.0,0.0
1630881178.19974613,45228568,-0.28,-0.77,-0.34,-0.78,352.87,352.89,0.0,0.0
1630881178.29970598,45328528,-0.06,-0.69,-0.11,-0.7,352.87,352.89,0.0,0.0
1630881178.39966607,45428488,0.19,-0.45,0.14,-0.47,352.87,352.88,0.0,0.0
1630881178.49962616,45528448,0.4,-0.16,0.38,-0.15,352.87,352.88,0.0,0.0
1630881178.59958601,45628408,0.53,0.09,0.53,0.12,352.87,352.88,0.0,0.0
1630881178.69954610,45728368,0.56,0.26,0.55,0.29,352.87,352.88,0.0,0.0
1630881178.79950595,45828328,0.54,0.32,0.51,0.34,352.87,352.88,0.0,0.0
1630881178.89946604,45928288,0.5,0.3,0.42,0.28,352.87,352.88,0.0,0.0
1630881178.99942613,46028248,0.44,0.24,0.34,0.17,352.87,352.87,0.0,0.0
1630881179.09938598,46128208,0.44,0.19,0.33,0.11,352.87,352.87,0.0,0.0
1630881179.19934607,46228168,0.45,0.19,0.37,0.11,352.87,352.87,0.0,0.0
1630881179.30013895,46328961,0.44,0.2,0.39,0.15,352.87,352.88,0.0,0.0
1630881179.40009904,46428921,0.44,0.21,0.38,0.19,352.87,352.88,0.0,0.0
1630881179.50005913,46528881,0.45,0.24,0.38,0.22,352.87,352.88,0.0,0.0
1630881179.60001898,46628841,0.48,0.28,0.35,0.23,352.79,352.8,0.0,0.0
1630881179.69997907,46728801,0.5,0.33,0.32,0.23,352.79,352.8,0.0,0.0
1630881179.79993916,46828761,0.45,0.34,0.29,0.22,352.79,352.81,0.0,0.0
1630881179.89989901,46928721,0.39,0.3,0.27,0.19,352.79,352.81,0.0,0.0
1630881179.99985909,47028681,0.37,0.27,0.28,0.18,352.79,352.81,0.0,0.0
1630881180.09981894,47128641,0.34,0.25,0.27,0.18,352.79,352.81,0.0,0.0
1630881180.19977903,47228601,0.32,0.23,0.26,0.17,352.79,352.81,0.0,0.0
1630881180.29973912,47328561,0.31,0.23,0.27,0.17,352.79,352.8,0.0,0.0
1630881180.39969897,47428521,0.33,0.24,0.24,0.17,352.79,352.8,0.0,0.0
1630881180.49965906,47528481,0.35,0.28,0.19,0.14,352.79,352.8,0.0,0.0
1630881180.59961915,47628441,0.31,0.29,0.18,0.11,352.79,352.8,0.0,0.0
1630881180.69957900,47728401,0.25,0.25,0.17,0.1,352.79,352.8,0.0,0.0
1630881180.79953909,47828361,0.17,0.16,0.17,0.11,352.79,352.8,0.0,0.0
1630881180.89949894,47928321,0.16,0.11,0.13,0.1,352.79,352.8,0.0,0.0
1630881180.99945903,48028281,0.16,0.09,0.09,0.06,352.79,352.8,0.0,0.0
1630881181.09941912,48128241,0.15,0.09,0.06,0.03,352.79,352.8,0.0,0.0
1630881181.19937897,48228201,0.13,0.09,0.06,0.01,352.79,352.8,0.0,0.0
1630881181.29933906,48328161,0.09,0.07,0.06,0.0,352.79,352.8,0.0,0.0
1630881181.40013194,48428954,0.05,0.04,0.07,0.01,352.79,352.81,0.0,0.0
1630881181.50009203,48528914,0.02,0.0,0.08,0.03,352.79,352.81,0.0,0.0
1630881181.60005212,48628874,0.0,-0.02,0.07,0.04,352.79,352.81,0.0,0.0
1630881181.70001197,48728834,-0.01,-0.05,0.05,0.04,352.79,352.81,0.0,0.0
1630881181.79997206,48828794,0.0,-0.06,0.01,0.03,352.79,352.81,0.0,0.0
1630881181.89993215,48928754,0.02,-0.04,-0.03,-0.01,352.79,352.81,0.0,0.0
1630881181.99989200,49028714,0.07,0.0,-0.05,-0.05,352.79,352.81,0.0,0.0
1630881182.09985209,49128674,0.11,0.06,-0.05,-0.08,352.79,352.81,0.0,0.0
1630881182.19981217,49228634,0.13,0.11,-0.03,-0.08,352.79,352.81,0.0,0.0
1630881182.29977202,49328594,0.12,0.13,-0.01,-0.06,352.79,352.81,0.0,0.0
1630881182.39973211,49428554,0.09,0.12,-0.02,-0.03,352.79,352.81,0.0,0.0
1630881182.49969196,49528514,0.06,0.09,-0.04,-0.02,352.79,352.81,0.0,0.0
